player_name,position,team,league,minutes,xg_chain,xg_buildup,final_third_impact,total_contribution,goals,assists,g_plus_a,archetype,quadrant
Jake O'Brien,DF,Everton,ENG-Premier League,1571.0,4.743709594011307,3.924726217985153,0.8189833760261536,8.66843581199646,2,0,2,Architect,Limited
Natan,DF,Betis,ESP-La Liga,2175.0,4.738309015519917,3.9922186955809593,0.7460903199389577,8.730527711100876,1,1,2,Architect,Limited
Martin Valjent,DF,Mallorca,ESP-La Liga,2763.0,4.728357254527509,4.529047730378807,0.19930952414870262,9.257404984906316,3,0,3,Architect,Limited
Omar Traoré,DF,Heidenheim,GER-Bundesliga,2616.0,4.690981866791844,3.648763807490468,1.0422180593013763,8.339745674282312,0,1,1,Architect,Limited
Konstantinos Mavropanos,DF,West Ham,ENG-Premier League,2045.0,4.6871272986754775,4.525988888926804,0.16113840974867344,9.213116187602282,0,0,0,Architect,Limited
Dailon Livramento,"FW,MF",Hellas Verona,ITA-Serie A,940.0,4.684611141681671,1.432822888717055,3.251788252964616,6.1174340303987265,1,1,2,Balanced,Limited
Marko Ivezić,DF,Holstein Kiel,GER-Bundesliga,1657.0,4.682860068976879,4.594297425821424,0.0885626431554547,9.277157494798303,0,0,0,Architect,Limited
Manu Sánchez,DF,Alavés,ESP-La Liga,2634.0,4.670513411983848,2.49046034924686,2.1800530627369876,7.160973761230707,1,0,1,Balanced,Limited
Riccardo Sottil,"FW,MF",Fiorentina,ITA-Serie A,833.0,4.663248609751463,2.823948331177234,1.8393002785742287,7.487196940928698,1,1,2,Architect,Limited
Ridgeciano Haps,DF,Venezia,ITA-Serie A,1369.0,4.628160126507282,2.384881101548672,2.24327902495861,7.013041228055954,1,1,2,Balanced,Limited
Jean-Eudes Aholou,MF,Angers,FRA-Ligue 1,1959.0,4.615285698324442,3.1129951030015945,1.5022905953228474,7.7282808013260365,2,0,2,Architect,Limited
Edu Expósito,MF,Espanyol,ESP-La Liga,1045.0,4.60960179567337,2.6343457866460085,1.9752560090273619,7.243947582319379,0,2,2,Architect,Limited
Diogo Leite,DF,Union Berlin,GER-Bundesliga,2546.0,4.588494240306318,4.142583115957677,0.44591112434864044,8.731077356263995,1,2,3,Architect,Limited
Olasagasti,MF,Real Sociedad,ESP-La Liga,857.0,4.571244703605771,2.899324605241418,1.6719200983643532,7.470569308847189,1,1,2,Architect,Limited
Jon Martin,DF,Real Sociedad,ESP-La Liga,904.0,4.571244703605771,2.899324605241418,1.6719200983643532,7.470569308847189,0,1,1,Architect,Limited
Moritz Jenz,DF,Mainz 05,GER-Bundesliga,1600.0,4.568463079631329,3.0671760998666286,1.5012869797647,7.635639179497957,0,0,0,Architect,Limited
Yannik Engelhardt,"MF,DF",Como,ITA-Serie A,1164.0,4.55920197814703,2.9768388494849205,1.5823631286621094,7.53604082763195,1,1,2,Architect,Limited
Diego,FW,Leganés,ESP-La Liga,1195.0,4.547595828771591,0.9056342523545028,3.6419615764170885,5.453230081126094,3,0,3,Balanced,Limited
Sheraldo Becker,"FW,MF",Real Sociedad,ESP-La Liga,995.0,4.543094903230667,1.0016518905758858,3.5414430126547813,5.544746793806553,2,1,3,Balanced,Limited
Nikola Moro,MF,Bologna,ITA-Serie A,1208.0,4.535771451890469,3.809156246483326,0.7266152054071426,8.344927698373795,0,2,2,Architect,Limited
Cedric Zesiger,DF,Augsburg,GER-Bundesliga,1221.0,4.535481914877892,3.294549886137247,1.2409320287406453,7.8300318010151395,0,2,2,Architect,Limited
Manuel Lazzari,DF,Lazio,ITA-Serie A,1406.0,4.5267760921269655,2.9567021764814854,1.5700739156454802,7.483478268608451,0,1,1,Architect,Limited
Tim Skarke,"FW,MF",Union Berlin,GER-Bundesliga,1164.0,4.5260762674734,1.596790213137865,2.9292860543355346,6.122866480611265,0,2,2,Balanced,Limited
Joan Jordán,MF,Alavés,ESP-La Liga,1414.0,4.523949593305588,3.4168765898793936,1.1070730034261942,7.940826183184981,5,2,7,Architect,Limited
Lukas Kübler,DF,Freiburg,GER-Bundesliga,1842.0,4.521047971211374,3.004688539542258,1.516359431669116,7.525736510753632,5,1,6,Architect,Limited
Luca Netz,DF,Gladbach,GER-Bundesliga,969.0,4.518790255300701,3.879877556115389,0.6389126991853118,8.39866781141609,0,2,2,Architect,Limited
Nathan N'Goumou,FW,Gladbach,GER-Bundesliga,828.0,4.51104448735714,1.171338889747858,3.3397055976092815,5.682383377104998,2,1,3,Balanced,Limited
Patrick Mainka,DF,Heidenheim,GER-Bundesliga,3060.0,4.503965882584453,4.334571026265621,0.16939485631883144,8.838536908850074,1,1,2,Architect,Limited
Javi Sánchez,DF,Valladolid,ESP-La Liga,2026.0,4.498294638469815,4.425020037218928,0.07327460125088692,8.923314675688744,2,0,2,Architect,Limited
Pol Lozano,MF,Espanyol,ESP-La Liga,1943.0,4.491670474410057,3.831235613673925,0.6604348607361321,8.322906088083982,0,1,1,Architect,Limited
Óscar Valentín,MF,Rayo Vallecano,ESP-La Liga,1835.0,4.489038864150643,3.837142636999488,0.6518962271511555,8.326181501150131,0,0,0,Architect,Limited
Milan Đurić,FW,Monza,ITA-Serie A,1270.0,4.488791679032147,0.3141458183526993,4.174645860679448,4.802937497384846,4,1,5,Balanced,Limited
Rabby Nzingoula,MF,Montpellier,FRA-Ligue 1,1689.0,4.483278463594616,2.8973995316773653,1.585878931917251,7.380677995271982,1,0,1,Architect,Limited
Abdul Mumin,DF,Rayo Vallecano,ESP-La Liga,2017.0,4.470557772554457,3.807200723327696,0.6633570492267613,8.277758495882154,2,1,3,Architect,Limited
Mohammed Salisu,DF,Monaco,FRA-Ligue 1,1023.0,4.465874668210745,4.384882252663374,0.08099241554737091,8.850756920874119,1,0,1,Architect,Limited
Dario Essugo,MF,Las Palmas,ESP-La Liga,1938.0,4.46547017712146,3.756997517310083,0.7084726598113775,8.222467694431543,1,0,1,Architect,Limited
Álvaro Tejero,"MF,DF",Espanyol,ESP-La Liga,1238.0,4.459912845864892,2.6499889083206654,1.8099239375442266,7.109901754185557,1,4,5,Architect,Limited
Alessandro Deiola,MF,Cagliari,ITA-Serie A,1432.0,4.446037642657757,2.7486743927001958,1.697363249957561,7.194712035357952,2,1,3,Architect,Limited
Arnaud Nordin,FW,Montpellier,FRA-Ligue 1,1166.0,4.445713925175369,1.0466626100242138,3.399051315151155,5.492376535199583,4,1,5,Balanced,Limited
Martín Payero,MF,Udinese,ITA-Serie A,1381.0,4.44339719042182,3.080846358090639,1.3625508323311806,7.524243548512459,1,1,2,Architect,Limited
Jérémy Jacquet,DF,Rennes,FRA-Ligue 1,927.0,4.442345820367336,4.400260426104069,0.04208539426326752,8.842606246471405,0,1,1,Architect,Limited
Kike Pérez,MF,Valladolid,ESP-La Liga,1191.0,4.428907737135887,2.3818359691649675,2.0470717679709196,6.810743706300855,2,0,2,Balanced,Limited
Pablo Marín,MF,Real Sociedad,ESP-La Liga,1239.0,4.396219722926617,1.8085170537233357,2.587702669203281,6.204736776649952,1,2,3,Balanced,Limited
Balthazar Pierret,MF,Lecce,ITA-Serie A,1723.0,4.396204272285104,3.9150002412498,0.4812040310353036,8.311204513534904,0,0,0,Architect,Limited
Archie Gray,"DF,MF",Tottenham,ENG-Premier League,1751.0,4.387982405722141,4.24487853422761,0.14310387149453163,8.632860939949751,0,0,0,Architect,Limited
Tim Oermann,DF,Bochum,GER-Bundesliga,2213.0,4.387439666315913,3.703292796388269,0.6841468699276443,8.090732462704182,0,2,2,Architect,Limited
Marnon Busch,"DF,MF",Heidenheim,GER-Bundesliga,1396.0,4.377666752785444,3.589123450219631,0.7885433025658131,7.9667902030050755,0,1,1,Architect,Limited
Jota Silva,"FW,MF",Nott'ham Forest,ENG-Premier League,854.0,4.373035242781043,0.8781488863751292,3.494886356405914,5.251184129156172,3,1,4,Balanced,Limited
Marcos Senesi,DF,Bournemouth,ENG-Premier League,1106.0,4.348518039099872,4.168585720472038,0.17993231862783432,8.51710375957191,0,0,0,Architect,Limited
Francesco Zampano,DF,Venezia,ITA-Serie A,1639.0,4.346421523019671,1.996891152113676,2.3495303709059954,6.3433126751333475,1,2,3,Balanced,Limited
Abel Bretones,DF,Osasuna,ESP-La Liga,2074.0,4.3427660362795,3.045761490240693,1.2970045460388073,7.3885275265201935,2,0,2,Architect,Limited
Yeray Álvarez,DF,Athletic Club,ESP-La Liga,1781.0,4.334911390207708,4.297147526405752,0.03776386380195618,8.63205891661346,1,0,1,Architect,Limited
Alejo Véliz,FW,Espanyol,ESP-La Liga,1127.0,4.326464080251753,2.6153524788096547,1.7111116014420986,6.941816559061408,1,0,1,Architect,Limited
Chris Richards,DF,Crystal Palace,ENG-Premier League,1922.0,4.323614971712232,4.20933392085135,0.1142810508608818,8.532948892563581,1,0,1,Architect,Limited
Andrej Ilic,FW,Union Berlin,GER-Bundesliga,937.0,4.31884459964931,0.4574203137308359,3.861424285918474,4.776264913380146,7,0,7,Balanced,Limited
Mikel Vesga,MF,Athletic Club,ESP-La Liga,988.0,4.317991346120834,2.9510606825351715,1.3669306635856628,7.269052028656006,0,0,0,Architect,Limited
Edson Álvarez,MF,West Ham,ENG-Premier League,1772.0,4.297576429322362,3.420444831252098,0.8771315980702639,7.71802126057446,0,1,1,Architect,Limited
Ricardo Rodríguez,DF,Betis,ESP-La Liga,1274.0,4.278080236166716,4.189503628760576,0.08857660740613937,8.467583864927292,0,1,1,Architect,Limited
Jesus Rodríguez,FW,Betis,ESP-La Liga,1111.0,4.278080236166716,4.189503628760576,0.08857660740613937,8.467583864927292,2,0,2,Architect,Limited
Koka,FW,Le Havre,FRA-Ligue 1,851.0,4.267227206379175,1.104890253394842,3.162336952984333,5.372117459774017,3,1,4,Balanced,Limited
Leny Yoro,DF,Manchester Utd,ENG-Premier League,1165.0,4.256799969822168,3.426286725327373,0.8305132444947954,7.683086695149541,0,0,0,Architect,Limited
Botond Balogh,DF,Parma,ITA-Serie A,2053.0,4.25353516638279,4.232133310288191,0.02140185609459877,8.48566847667098,0,1,1,Architect,Limited
Tomás Conechny,"FW,MF",Alavés,ESP-La Liga,847.0,4.250398634001613,1.142795331776142,3.1076033022254705,5.393193965777755,1,0,1,Balanced,Limited
Kristjan Asllani,MF,Inter,ITA-Serie A,988.0,4.228175640106201,3.637131825089455,0.5910438150167461,7.865307465195656,2,2,4,Architect,Limited
Coba da Costa,"MF,FW",Getafe,ESP-La Liga,1006.0,4.223033240064979,1.6803572215139866,2.542676018550992,5.903390461578965,1,1,2,Balanced,Limited
Pablo Ibáñez,MF,Osasuna,ESP-La Liga,1294.0,4.217783071100712,1.8093481920659544,2.4084348790347576,6.027131263166666,1,1,2,Balanced,Limited
Viti,DF,Las Palmas,ESP-La Liga,1982.0,4.21627417486161,3.173089588060975,1.0431845868006349,7.389363762922585,0,2,2,Architect,Limited
Ben Johnson,"DF,FW",Ipswich Town,ENG-Premier League,1354.0,4.204577220603824,1.2919913660734892,2.9125858545303345,5.496568586677313,1,2,3,Balanced,Limited
Antonio Sánchez,"MF,DF",Mallorca,ESP-La Liga,1395.0,4.188069044612348,2.6425679912790656,1.5455010533332825,6.830637035891414,0,0,0,Architect,Limited
Antonio Raillo,DF,Mallorca,ESP-La Liga,3207.0,4.188069044612348,2.6425679912790656,1.5455010533332825,6.830637035891414,2,0,2,Architect,Limited
Lilian Raolisoa,"DF,FW",Angers,FRA-Ligue 1,1318.0,4.16938048787415,2.54784245043993,1.6215380374342203,6.71722293831408,0,3,3,Architect,Limited
Stefan Bell,DF,Mainz 05,GER-Bundesliga,1436.0,4.1671492997556925,2.974885992705822,1.1922633070498705,7.1420352924615145,0,1,1,Architect,Limited
Nordi Mukiele,DF,Leverkusen,GER-Bundesliga,899.0,4.161717852577567,4.021595353260636,0.14012249931693077,8.183313205838203,1,0,1,Architect,Limited
Lesley Ugochukwu,MF,Southampton,ENG-Premier League,1655.0,4.15837118960917,3.4592729564756155,0.6990982331335545,7.6176441460847855,1,1,2,Architect,Limited
Cameron Burgess,DF,Ipswich Town,ENG-Premier League,1541.0,4.114149808883667,3.429916113615036,0.684233695268631,7.544065922498703,0,2,2,Architect,Limited
Mattia Bani,DF,Genoa,ITA-Serie A,1507.0,4.108662291429937,3.991559020243585,0.11710327118635178,8.100221311673522,0,0,0,Architect,Limited
Marcus Coco,DF,Nantes,FRA-Ligue 1,951.0,4.087841607630253,3.2576057873666286,0.8302358202636242,7.3454473949968815,0,1,1,Architect,Limited
Saúl Coco,DF,Torino,ITA-Serie A,2845.0,4.081076920032501,4.014715070836246,0.06636184919625521,8.095791990868747,2,0,2,Architect,Limited
Mohamed Abdelmoneim,DF,Nice,FRA-Ligue 1,855.0,4.064305446110666,4.064305446110666,0.0,8.128610892221332,0,0,0,Architect,Limited
Mohamed Ali Cho,"FW,MF",Nice,FRA-Ligue 1,1621.0,4.064305446110666,4.064305446110666,0.0,8.128610892221332,3,4,7,Architect,Limited
Enzo Tchato,DF,Montpellier,FRA-Ligue 1,1899.0,4.054414887912571,2.7722308235242963,1.2821840643882751,6.826645711436868,0,0,0,Architect,Limited
Dylan Batubinsika,DF,Saint-Étienne,FRA-Ligue 1,2016.0,4.040669661015272,3.841375146061182,0.19929451495409012,7.882044807076454,1,0,1,Architect,Limited
Wesley Saïd,FW,Lens,FRA-Ligue 1,905.0,4.038416780531406,1.190990498289466,2.8474262822419405,5.229407278820872,3,0,3,Balanced,Limited
Aritz Elustondo,DF,Real Sociedad,ESP-La Liga,1457.0,4.034376330673695,3.880896545946598,0.15347978472709656,7.915272876620293,0,0,0,Architect,Limited
Ayyoub Bouaddi,MF,Lille,FRA-Ligue 1,1151.0,4.033296465873718,3.430319271981716,0.6029771938920021,7.463615737855434,0,1,1,Architect,Limited
Ivan Ilić,MF,Torino,ITA-Serie A,920.0,4.03326803445816,2.487295724451542,1.5459723100066185,6.520563758909702,1,0,1,Architect,Limited
Wilson Odobert,"FW,MF",Tottenham,ENG-Premier League,850.0,4.030231017619371,1.800855565816164,2.2293754518032074,5.831086583435535,1,0,1,Balanced,Limited
Dani de Wit,"MF,FW",Bochum,GER-Bundesliga,1153.0,4.026078104972839,1.7941139079630375,2.231964197009802,5.820192012935877,2,1,3,Balanced,Limited
Carlos Martín,"FW,MF",Alavés,ESP-La Liga,1333.0,4.012961556203663,1.1108323587104678,2.9021291974931955,5.123793914914131,2,2,4,Balanced,Limited
Elias Saad,"FW,MF",St. Pauli,GER-Bundesliga,900.0,4.010569434612989,0.5438273660838604,3.466742068529129,4.55439680069685,3,2,5,Balanced,Limited
Theo Bair,FW,Auxerre,FRA-Ligue 1,939.0,4.001608844846487,0.5136823775246739,3.487926467321813,4.515291222371161,2,1,3,Balanced,Limited
Suat Serdar,MF,Hellas Verona,ITA-Serie A,1376.0,3.9974643010646105,1.9205339886248112,2.0769303124397993,5.917998289689422,2,1,3,Balanced,Limited
Ferland Mendy,DF,Real Madrid,ESP-La Liga,1005.0,3.990072902292013,3.3814361058175564,0.6086367964744568,7.3715090081095695,0,1,1,Architect,Limited
Selim Amallah,MF,Valladolid,ESP-La Liga,1376.0,3.970121822319925,1.9085519732907412,2.0615698490291834,5.878673795610666,3,1,4,Balanced,Limited
Oumar Solet,DF,Udinese,ITA-Serie A,1672.0,3.9687442146241674,3.1539295949041843,0.814814619719983,7.122673809528352,1,2,3,Architect,Limited
Jordan Zemura,DF,Udinese,ITA-Serie A,1415.0,3.965422187000513,2.0313164219260216,1.9341057650744915,5.996738608926535,1,2,3,Architect,Limited
Kasey McAteer,FW,Leicester City,ENG-Premier League,852.0,3.96396641433239,1.788604959845543,2.175361454486847,5.752571374177933,1,1,2,Balanced,Limited
Alessandro Zanoli,"FW,DF",Genoa,ITA-Serie A,1711.0,3.935621116310358,2.3123090155422688,1.6233121007680893,6.247930131852627,1,0,1,Architect,Limited
Guillermo Maripán,DF,Torino,ITA-Serie A,2340.0,3.93311261292547,3.244001834653318,0.689110778272152,7.177114447578788,1,1,2,Architect,Limited
Sinaly Diomande,DF,Auxerre,FRA-Ligue 1,1945.0,3.921265795826912,3.761818313971162,0.15944748185575008,7.683084109798074,3,2,5,Architect,Limited
Willy Kambwala,DF,Villarreal,ESP-La Liga,1117.0,3.91528133302927,3.857853531837464,0.05742780119180635,7.7731348648667336,0,0,0,Architect,Limited
Darko Brašanac,MF,Leganés,ESP-La Liga,1617.0,3.912908762693405,1.896696176379919,2.016212586313486,5.809604939073324,1,2,3,Balanced,Limited
Emil Holm,DF,Bologna,ITA-Serie A,1137.0,3.90553546603769,2.899813083000481,1.005722383037209,6.805348549038172,1,1,2,Architect,Limited
Soungoutou Magassa,MF,Monaco,FRA-Ligue 1,1025.0,3.901182141155005,3.066309651359916,0.8348724897950888,6.967491792514921,0,1,1,Architect,Limited
Axel Tuanzebe,DF,Ipswich Town,ENG-Premier League,1710.0,3.900601495057344,3.3178643696010117,0.5827371254563323,7.218465864658356,0,1,1,Architect,Limited
Nathan Zeze,DF,Nantes,FRA-Ligue 1,1512.0,3.897283853031695,3.887072592973709,0.010211260057985783,7.784356446005404,0,0,0,Architect,Limited
Santiago Bueno,DF,Wolves,ENG-Premier League,1687.0,3.8933305330574512,3.8738088496029377,0.01952168345451355,7.767139382660389,0,0,0,Architect,Limited
Axel Witsel,DF,Atlético Madrid,ESP-La Liga,852.0,3.891527419909835,3.0490712728351355,0.8424561470746994,6.94059869274497,0,1,1,Architect,Limited
Lukas Klostermann,DF,RB Leipzig,GER-Bundesliga,1838.0,3.890428561717272,3.735141519457102,0.15528704226016998,7.625570081174374,1,0,1,Architect,Limited
Matteo Cancellieri,"FW,MF",Parma,ITA-Serie A,1424.0,3.886869568377733,1.2166336849331856,2.670235883444547,5.103503253310919,3,0,3,Balanced,Limited
César Azpilicueta,DF,Atlético Madrid,ESP-La Liga,875.0,3.8849698714911938,3.7627249024808407,0.12224496901035309,7.6476947739720345,1,0,1,Architect,Limited
Janik Haberer,"MF,DF",Union Berlin,GER-Bundesliga,1696.0,3.881269328296185,3.2138795107603078,0.6673898175358772,7.095148839056493,0,0,0,Architect,Limited
Issa Diop,DF,Fulham,ENG-Premier League,1339.0,3.876760764978826,3.789013215340674,0.08774754963815212,7.6657739803195,0,0,0,Architect,Limited
Diego Coppola,DF,Hellas Verona,ITA-Serie A,2927.0,3.875566763803363,3.842023147270083,0.03354361653327986,7.717589911073446,2,0,2,Architect,Limited
Yassin Belkhdim,MF,Angers,FRA-Ligue 1,1523.0,3.8693475667387247,3.167851301841438,0.7014962648972869,7.0371988685801625,1,1,2,Architect,Limited
Reece James,"DF,MF",Chelsea,ENG-Premier League,1063.0,3.869105190038681,3.5282998234033585,0.34080536663532257,7.3974050134420395,1,1,2,Architect,Limited
Arne Maier,MF,Augsburg,GER-Bundesliga,938.0,3.862046368420124,2.7504778215661645,1.1115685468539596,6.6125241899862885,0,0,0,Architect,Limited
Nhoa Sangui,"DF,MF",Reims,FRA-Ligue 1,1158.0,3.8499816497787833,3.281405984424054,0.5685756653547291,7.131387634202838,0,2,2,Architect,Limited
Juan Cruz Armada,DF,Osasuna,ESP-La Liga,1492.0,3.8228932609781614,3.741608656011522,0.08128460496663958,7.564501916989683,0,0,0,Architect,Limited
Jannik Vestergaard,DF,Leicester City,ENG-Premier League,1391.0,3.81364513002336,3.792594706639648,0.02105042338371188,7.606239836663008,0,0,0,Architect,Limited
Aljoscha Kemlein,MF,Union Berlin,GER-Bundesliga,922.0,3.812397550791502,2.0459428429603577,1.7664547078311443,5.85834039375186,1,0,1,Architect,Limited
Elif Elmas,"FW,MF",Torino,ITA-Serie A,1021.0,3.8012698255479336,2.1076339967548847,1.6936358287930489,5.908903822302818,4,0,4,Architect,Limited
Yan Couto,"DF,FW",Dortmund,GER-Bundesliga,895.0,3.791500814259052,2.99819378182292,0.793307032436132,6.789694596081972,0,0,0,Architect,Limited
Michael Svoboda,DF,Venezia,ITA-Serie A,1314.0,3.791474578902125,3.685541717335582,0.10593286156654314,7.477016296237707,1,0,1,Architect,Limited
Omar Alderete,DF,Getafe,ESP-La Liga,2971.0,3.7829769225791097,2.743792448192835,1.0391844743862748,6.5267693707719445,1,0,1,Architect,Limited
Emmanuel Agbadou,DF,Wolves,ENG-Premier League,1410.0,3.78240617364645,3.7525524757802486,0.0298536978662014,7.534958649426699,1,0,1,Architect,Limited
Hernani,MF,Parma,ITA-Serie A,1327.0,3.7652265951037407,2.650100890547037,1.1151257045567036,6.415327485650778,3,3,6,Architect,Limited
Kevin Vogt,DF,Union Berlin,GER-Bundesliga,1367.0,3.764570463448763,3.719893265515566,0.04467719793319702,7.484463728964329,1,0,1,Architect,Limited
Paweł Dawidowicz,"DF,MF",Hellas Verona,ITA-Serie A,1845.0,3.742027784697712,3.723629171960056,0.018398612737656084,7.465656956657767,0,0,0,Architect,Limited
Massadio Haïdara,DF,Brest,FRA-Ligue 1,1678.0,3.7239928925409913,3.31125532835722,0.41273756418377117,7.035248220898211,0,0,0,Architect,Limited
Jaydee Canvot,"DF,MF",Toulouse,FRA-Ligue 1,1106.0,3.721827119588852,3.361432507634163,0.360394611954689,7.083259627223015,0,0,0,Architect,Limited
Mamadou Sylla,"FW,MF",Valladolid,ESP-La Liga,1583.0,3.720175037160516,1.235566534101963,2.4846085030585527,4.955741571262479,5,1,6,Balanced,Limited
Jacob Greaves,DF,Ipswich Town,ENG-Premier League,2205.0,3.7184569966048,3.5594952162355185,0.15896178036928132,7.277952212840319,1,0,1,Architect,Limited
Mathias Honsak,"FW,DF",Heidenheim,GER-Bundesliga,1181.0,3.7166399881243706,1.514211192727089,2.2024287953972816,5.2308511808514595,5,1,6,Balanced,Limited
Javi López,DF,Real Sociedad,ESP-La Liga,1936.0,3.7143019922077656,3.465000662952661,0.2493013292551045,7.179302655160427,0,0,0,Architect,Limited
James Bree,DF,Southampton,ENG-Premier League,1075.0,3.7004061806946993,3.000851457938552,0.6995547227561474,6.701257638633251,0,1,1,Architect,Limited
Beñat Turrientes,MF,Real Sociedad,ESP-La Liga,942.0,3.690701810643077,3.262913217768073,0.4277885928750038,6.95361502841115,0,0,0,Architect,Limited
Albert Grønbaek,"MF,FW",Rennes,FRA-Ligue 1,813.0,3.6885263100266457,1.1899636648595333,2.4985626451671124,4.878489974886179,2,1,3,Balanced,Limited
Moussa Diarra,DF,Alavés,ESP-La Liga,1866.0,3.680759072303772,3.5504128839820623,0.13034618832170963,7.231171956285834,0,0,0,Architect,Limited
Álex Valle,DF,Como,ITA-Serie A,1030.0,3.680663496255874,3.0706890635192394,0.6099744327366348,6.751352559775114,0,0,0,Architect,Limited
Pau Navarro,DF,Villarreal,ESP-La Liga,916.0,3.66788212954998,3.6521705240011215,0.015711605548858643,7.320052653551102,0,0,0,Architect,Limited
Ander Guevara,MF,Alavés,ESP-La Liga,1947.0,3.655263607390225,2.1133727561682463,1.5418908512219787,5.768636363558471,0,1,1,Architect,Limited
Vladimír Coufal,DF,West Ham,ENG-Premier League,1067.0,3.653033196926117,3.296148657798767,0.35688453912734985,6.949181854724884,0,0,0,Architect,Limited
Chidera Ejuke,FW,Sevilla,ESP-La Liga,966.0,3.6467593014240265,1.846392972394824,1.8003663290292025,5.4931522738188505,2,1,3,Architect,Limited
Kialonda,DF,Lecce,ITA-Serie A,2144.0,3.646687723696232,3.560416884720325,0.08627083897590682,7.207104608416557,0,1,1,Architect,Limited
Becir Omeragic,DF,Montpellier,FRA-Ligue 1,1799.0,3.637014091014862,3.4458152391016483,0.19119885191321373,7.08282933011651,0,0,0,Architect,Limited
Woyo Coulibaly,DF,Parma,ITA-Serie A,1084.0,3.635269640013576,2.4448944218456745,1.1903752181679015,6.08016406185925,0,1,1,Architect,Limited
Giovanni Fabbian,MF,Bologna,ITA-Serie A,1023.0,3.6327195819467306,1.3713714592158794,2.261348122730851,5.00409104116261,3,1,4,Balanced,Limited
Youssouf Sabaly,DF,Betis,ESP-La Liga,1581.0,3.628367379307747,3.188783798366785,0.43958358094096184,6.817151177674532,0,1,1,Architect,Limited
Alejandro Francés,DF,Girona,ESP-La Liga,1173.0,3.6179798804223537,3.4983481355011463,0.11963174492120743,7.1163280159235,0,0,0,Architect,Limited
Faustino Anjorin,MF,Empoli,ITA-Serie A,1114.0,3.605555894784629,0.8866018038243055,2.7189540909603234,4.492157698608935,2,3,5,Balanced,Limited
Urko González,MF,Espanyol,ESP-La Liga,1374.0,3.598057383671403,2.2631248515099287,1.3349325321614742,5.861182235181332,0,2,2,Architect,Limited
Merlin Röhl,"MF,FW",Freiburg,GER-Bundesliga,965.0,3.592243045568466,1.3427801579236984,2.2494628876447678,4.935023203492165,0,1,1,Balanced,Limited
Yanis Zouaoui,"DF,FW",Le Havre,FRA-Ligue 1,976.0,3.591550731100142,2.662312519736588,0.929238211363554,6.25386325083673,0,2,2,Architect,Limited
Jean-Clair Todibo,DF,West Ham,ENG-Premier League,1825.0,3.5863327868282795,3.5863327868282795,0.0,7.172665573656559,0,0,0,Architect,Limited
Javi Hernández,DF,Leganés,ESP-La Liga,2389.0,3.576768623664975,2.427387349307537,1.149381274357438,6.004155972972512,2,1,3,Architect,Limited
Tom Krauß,MF,Bochum,GER-Bundesliga,1077.0,3.5684762112796307,2.6481395289301872,0.9203366823494434,6.216615740209818,0,0,0,Architect,Limited
Hamza Rafia,MF,Lecce,ITA-Serie A,1058.0,3.56144916638732,2.3710656855255365,1.1903834808617835,5.932514851912856,0,0,0,Architect,Limited
Gerard Gumbau,MF,Rayo Vallecano,ESP-La Liga,849.0,3.5533126099035144,1.98497024551034,1.5683423643931744,5.538282855413854,0,1,1,Architect,Limited
Éder Militão,DF,Real Madrid,ESP-La Liga,938.0,3.548019580543041,3.37402424775064,0.17399533279240087,6.922043828293681,1,1,2,Architect,Limited
Bence Dárdai,MF,Wolfsburg,GER-Bundesliga,1304.0,3.533677311614156,1.5043751318007708,2.0293021798133855,5.0380524434149265,1,1,2,Balanced,Limited
Marash Kumbulla,DF,Espanyol,ESP-La Liga,2972.0,3.5295769898220897,3.123299193568528,0.40627779625356153,6.652876183390617,3,0,3,Architect,Limited
Carles Aleñá,"MF,FW",Alavés,ESP-La Liga,1090.0,3.5255685579031706,1.1926605817861855,2.332907976116985,4.718229139689356,0,2,2,Balanced,Limited
Adam Obert,DF,Cagliari,ITA-Serie A,1077.0,3.512360665947199,2.2209675293415785,1.2913931366056204,5.733328195288777,1,1,2,Architect,Limited
Reinildo Mandava,DF,Atlético Madrid,ESP-La Liga,941.0,3.498327238485217,3.402019379660487,0.09630785882472992,6.900346618145704,0,0,0,Architect,Limited
Zinedine Ferhat,"FW,MF",Angers,FRA-Ligue 1,849.0,3.48392403498292,0.5386501476168633,2.945273887366057,4.022574182599783,2,0,2,Balanced,Limited
Marvin,"DF,FW",Las Palmas,ESP-La Liga,1038.0,3.4733193833380938,2.1760428566485643,1.2972765266895294,5.649362239986658,0,0,0,Architect,Limited
Mamadou Diakhon,"FW,MF",Reims,FRA-Ligue 1,858.0,3.4722296241670847,1.5195153458043933,1.9527142783626914,4.991744969971478,2,1,3,Architect,Limited
Lautaro Valenti,DF,Parma,ITA-Serie A,1556.0,3.46219614520669,3.351312763988972,0.11088338121771768,6.8135089091956615,1,0,1,Architect,Limited
Youssef Maleh,MF,Empoli,ITA-Serie A,1510.0,3.4599987901747227,2.395837927237153,1.0641608629375696,5.855836717411876,0,1,1,Architect,Limited
Aridane Hernández,DF,Rayo Vallecano,ESP-La Liga,1025.0,3.4562611430883408,3.442083060741425,0.014178082346915755,6.898344203829765,0,0,0,Architect,Limited
Thomas Kristensen,DF,Udinese,ITA-Serie A,1754.0,3.453938253223896,3.3669678196311,0.08697043359279588,6.820906072854996,1,0,1,Architect,Limited
