minute,second,player,team,x,y,end_x,end_y,pass_distance,is_progressive,is_successful,is_cross,is_through_ball,field_zone,pass_length
83,5.0,Pau Cubarsí,Barcelona,13.1,82.1,19.2,92.6,12.1,False,True,False,False,Defensive_Right,
83,7.0,Gerard Martín,Barcelona,19.6,92.9,17.5,72.6,20.4,False,True,False,False,Defensive_Right,
83,10.0,Frenkie de Jong,Barcelona,18.5,79.8,17.9,87.5,7.7,False,True,False,False,Defensive_Right,
83,11.0,Gerard Martín,Barcelona,17.4,87.9,23.6,89.1,6.3,False,True,False,False,Defensive_Right,
83,12.0,Frenkie de Jong,Barcelona,26.5,90.8,24.3,85.2,6.0,False,True,False,False,Defensive_Right,
83,14.0,Gerard Martín,Barcelona,24.5,81.9,29.3,41.9,40.3,False,False,False,False,Defensive_Right,
83,18.0,Alex Berenguer,Athletic Club,65.4,57.6,66.0,77.0,19.4,False,True,False,False,Middle_Center,
83,23.0,Yuri Berchiche,Athletic Club,90.1,76.1,90.3,73.7,2.4,False,False,True,False,Attacking_Right,
84,2.0,Alex Berenguer,Athletic Club,99.6,99.1,96.2,51.5,47.7,False,False,True,False,Attacking_Right,
84,15.0,Iñaki Peña,Barcelona,9.7,44.8,27.7,55.8,21.1,True,True,False,False,Defensive_Center,
84,20.0,Frenkie de Jong,Barcelona,32.5,66.3,27.2,44.6,22.3,False,True,False,False,Defensive_Center,
84,23.0,Andreas Christensen,Barcelona,26.2,41.6,28.1,46.6,5.3,False,True,False,False,Defensive_Center,
84,26.0,Gavi,Barcelona,27.3,42.2,36.8,40.7,9.6,False,True,False,False,Defensive_Center,
84,40.0,Frenkie de Jong,Barcelona,43.8,45.4,42.0,26.9,18.6,False,True,False,False,Middle_Center,
84,43.0,Gavi,Barcelona,40.0,39.9,63.5,3.7,43.2,True,True,False,False,Middle_Center,
84,55.0,Yuri Berchiche,Athletic Club,25.0,100.0,13.5,93.2,13.4,False,True,False,False,Defensive_Right,
84,58.0,Aitor Paredes,Athletic Club,14.8,95.7,56.6,80.6,44.4,True,False,False,False,Defensive_Right,
85,1.0,Andreas Christensen,Barcelona,40.9,22.1,51.0,33.2,15.0,True,True,False,False,Middle_Left,
85,2.0,Frenkie de Jong,Barcelona,54.1,41.1,37.5,43.0,16.7,False,True,False,False,Middle_Center,
85,4.0,Pau Cubarsí,Barcelona,32.0,39.5,73.9,7.4,52.8,True,True,False,False,Defensive_Center,
85,45.0,Unai Simón,Athletic Club,26.1,75.6,68.4,31.3,61.3,True,False,False,False,Defensive_Right,
85,50.0,Beñat Prados,Athletic Club,63.4,22.0,63.6,9.1,12.9,False,True,False,False,Middle_Left,
85,53.0,Óscar De Marcos,Athletic Club,67.7,6.5,80.6,16.4,16.3,True,True,False,False,Attacking_Left,
85,58.0,Beñat Prados,Athletic Club,99.7,13.6,99.2,17.0,3.4,False,False,True,False,Attacking_Left,
86,23.0,Alex Berenguer,Athletic Club,99.5,0.5,97.2,49.1,48.7,False,False,True,False,Attacking_Left,
86,27.0,Beñat Prados,Athletic Club,70.6,20.8,83.6,5.5,20.1,True,True,False,False,Attacking_Left,
86,31.0,Alex Berenguer,Athletic Club,86.0,5.6,74.8,37.1,33.4,False,True,False,False,Attacking_Left,
86,34.0,Oihan Sancet,Athletic Club,74.8,37.1,63.8,37.6,11.0,False,True,False,False,Attacking_Center,
86,35.0,Óscar De Marcos,Athletic Club,64.5,36.2,80.6,79.3,46.0,True,True,False,False,Middle_Center,
89,14.0,Iñaki Peña,Barcelona,4.1,43.7,39.9,19.7,43.1,True,True,False,False,Defensive_Center,
89,21.0,Mikel Jauregizar,Athletic Club,69.2,62.6,77.4,39.5,24.5,False,True,False,False,Attacking_Center,
89,25.0,Iñaki Williams,Athletic Club,85.8,38.9,86.6,42.7,3.9,False,False,False,False,Attacking_Center,
89,29.0,Íñigo Lekue,Athletic Club,76.4,26.9,94.0,18.5,19.5,True,True,False,False,Attacking_Left,
89,34.0,Maroan Sannadi,Athletic Club,89.0,29.0,90.9,32.6,4.1,False,False,False,False,Attacking_Left,
89,38.0,Iñaki Peña,Barcelona,15.1,40.1,35.7,15.7,31.9,True,True,False,False,Defensive_Center,
89,45.0,Dani Olmo,Barcelona,34.8,12.8,32.6,9.4,4.0,False,True,False,False,Middle_Left,
89,47.0,Lamine Yamal,Barcelona,32.6,9.2,31.2,19.4,10.3,False,True,False,False,Defensive_Left,
89,50.0,Eric García,Barcelona,30.9,20.2,62.5,20.9,31.6,True,True,False,False,Defensive_Left,
